# ATA002_iter1-Audited.csv | TFG HIDS - Fase 3 A2.1 (R-09/R-13) | ata=ATA002 iter=1 | modo=ataque | alerta=Dataset/Ataques/Resultados/Wazuh/linux/CSV/ATA002_iter1-Detalle.csv sha256=6394a752ae0a600f2d689054b95618c3d3e704e30d5ff884fc3c6380cf328061 | catalogo=Dataset/Legitimo/ruleids_legitimos.csv sha256=388dce2f0a3c51e8dcb5583a393a25d4b9483e35881701817bc1d3bd41561be8 | esperado=Dataset/Ataques/Comandos\T1485-Data_Destruction\ATA002_esperado.csv sha256=970c5dfcc6c845e7e60fdfc4d5d010b17f6570d606514372abfbaf2aad1f17c7 | revision=Dataset/Ataques/Resultados/Wazuh/linux/Auditado/ATA002_iter1-Revision.csv sha256=68909d8b17ad366893aba15a3f34552ac311cde7c6ceb860a44162af7fc7f1f3 | conteos: filas=1014 deteccion=4 auto_ruido=606 ruido_conocido=404 dudosa=0 | columnas: ata_id,iter,timestamp_utc,agent_name,rule_id,rule_level,rule_groups,rs_origen,rule_description,categoria,motivo,atribucion,revision,veredicto_humano,evidencia
ata_id,iter,timestamp_utc,agent_name,rule_id,rule_level,rule_groups,rs_origen,rule_description,categoria,motivo,atribucion,revision,veredicto_humano,evidencia
ATA002,1,2026-09-25T20:31:17.180Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: propagate.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.183Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: sock.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.185Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: fifo.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.192Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: dir.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.192Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: inaccessible.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.192Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: reg.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.195Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: systemd.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.197Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/user/1000.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.207Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/sbin/sshd.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.209Z,victima-linux,80780,3,audit|audit_watch_write,RS2,Audit: Watch - Write access.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.214Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.216Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.219Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/lib/systemd/systemd-executor.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.221Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/lib/systemd/systemd-user-runtime-dir.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.224Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/sessions/.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.231Z,victima-linux,80791,3,audit|audit_watch_delete|audit_watch_write,RS2,Audit: Deleted: /run/systemd/users/.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.231Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/lib/systemd/systemd-executor.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.238Z,victima-linux,80780,3,audit|audit_watch_write,RS2,Audit: Watch - Write access.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
ATA002,1,2026-09-25T20:31:17.245Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/lib/systemd/systemd.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.249Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/lib/systemd/user-environment-generators/30-systemd-environment-d-generator.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.251Z,victima-linux,80792,3,audit|audit_command,RS2,Audit: Command: /usr/lib/systemd/user-generators/systemd-xdg-autostart-generator.,ruido_conocido,baseline,,,,rule_id=80792
ATA002,1,2026-09-25T20:31:17.254Z,victima-linux,80782,3,audit|audit_watch_write,RS2,Audit: Watch - Write access: /run/user/1000/systemd/.,ruido_conocido,ambigua:T1485-A2,T1485|File Modification,resuelta,ruido,rule_group=audit_watch_write;revisor=humano (veredicto en bloque);fecha=2026-09-25;nota=Veredicto global aprobado por el humano (2026-09-25): senal ambigua T1485-A2 (rule_group=audit_watch_write) demasiado amplia; ninguna fila toca la carpeta del ataque (lab-legit); churn de sistema; la regla ya esta en el catalogo del baseline.
